Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[121]    0.3    0.09    0.00    6282         Q_memset [121]
-----------------------------------------------
                0.00    0.08    2412/2412        NET_SendUnreliableMessage [101]
[122]    0.3    0.00    0.08    2412         Loop_SendUnreliableMessage [122]
                0.08    0.00    2412/4313        Q_memcpy [97]
-----------------------------------------------
                0.01    0.08     607/607         SV_Physics [36]
[123]    0.3    0.01    0.08     607         SV_Physics_Toss [123]
                0.00    0.06     607/1039        SV_PushEntity [111]
                0.01    0.00     607/2940        GetEdictFieldValue [188]
                0.00    0.00     607/3023        VectorMA [209]
                0.00    0.00     607/11572       VectorScale [131]
-----------------------------------------------
                0.00    0.00       1/105545      VID_Init [393]
                0.00    0.00      12/105545      Mod_LoadSpriteModel(model_s*, void*) [280]
                0.00    0.00      31/105545      Mod_LoadModel(model_s*, qboolean) [53]
                0.00    0.00      32/105545      Mod_LoadSpriteFrame(void*, mspriteframe_s**, int, int) [281]
                0.00    0.00      40/105545      SwapPic [408]
                0.00    0.00     385/105545      Mod_LoadSubmodels(lump_t*) [370]
                0.00    0.00     496/105545      Mod_LoadTexinfo(lump_t*) [222]
                0.00    0.00     568/105545      Mod_LoadTextures(lump_t*) [164]
                0.00    0.00     652/105545      W_LoadWadFile [264]
                0.00    0.00     852/105545      COM_LoadPackFile [153]
                0.00    0.00    1920/105545      Mod_LoadPlanes(lump_t*) [274]
                0.00    0.00    2412/105545      MSG_ReadFloat [305]
                0.00    0.00    2414/105545      MSG_WriteFloat [268]
                0.00    0.00    2909/105545      Mod_LoadNodes(lump_t*) [205]
                0.00    0.00    3136/105545      Mod_LoadLeafs(lump_t*) [239]
                0.00    0.00    5326/105545      Mod_LoadClipnodes(lump_t*) [234]
                0.01    0.00   11112/105545      Mod_LoadFaces(lump_t*) [156]
                0.01    0.00   16037/105545      Mod_LoadAliasModel(model_s*, void*) [39]
                0.02    0.00   26962/105545      Mod_LoadBrushModel(model_s*, void*) [71]
                0.02    0.00   30248/105545      PR_LoadProgs [56]
[124]    0.3    0.08    0.00  105545         LongNoSwap [124]
-----------------------------------------------
                                                 <spontaneous>
[125]    0.3    0.00    0.08                 ED_LoadFromFile [125]
                0.00    0.07     385/385         ED_ParseEdict [134]
                0.01    0.00     345/5607        PR_ExecuteProgram [118]
                0.01    0.00     386/4980        COM_Parse [129]
                0.00    0.00     384/402         ED_Alloc [315]
                0.00    0.00      40/322         SV_UnlinkEdict [400]
-----------------------------------------------
                0.03    0.05    6210/6210        R_RenderBrushPoly [6]
[126]    0.3    0.03    0.05    6210         EmitWaterPolys [126]
                0.03    0.00   10975/610435      quake::clipping::is_clipping_required(glvert_s const*, unsigned int) [15]
                0.02    0.00    2405/315411      quake::clipping::clip(glvert_s const*, unsigned int, glvert_s const**, unsigned int*) [10]
-----------------------------------------------
                                                 <spontaneous>
[127]    0.3    0.00    0.08                 PF_precache_model [127]
                0.00    0.08      60/340         Mod_LoadModel(model_s*, qboolean) [53]
-----------------------------------------------
                               21906             SV_FindTouchedLeafs [128]
                0.05    0.03    2370/2370        SV_LinkEdict [120]
[128]    0.3    0.05    0.03    2370+21906   SV_FindTouchedLeafs [128]
                0.03    0.00   17316/1488230     BoxOnPlaneSide [11]
                               21906             SV_FindTouchedLeafs [128]
-----------------------------------------------
                0.00    0.00      12/4980        Sky_NewMap [390]
                0.01    0.00     386/4980        ED_LoadFromFile [125]
                0.03    0.00    1777/4980        Cmd_TokenizeString [89]
                0.04    0.00    2805/4980        ED_ParseEdict [134]
[129]    0.3    0.07    0.00    4980         COM_Parse [129]
-----------------------------------------------
                                                 <spontaneous>
[130]    0.3    0.01    0.06                 PF_cvar [130]
                0.06    0.00    9018/9264        Q_atof [136]
-----------------------------------------------
                0.00    0.00     169/11572       SV_FlyMove [78]
                0.00    0.00     171/11572       SV_WalkMove [65]
                0.00    0.00     607/11572       SV_Physics_Toss [123]
                0.00    0.00     632/11572       SV_AirMove [113]
                0.01    0.00    1124/11572       SV_ClientThink [157]
                0.01    0.00    1792/11572       R_TeleportSplash [198]
                0.01    0.00    2414/11572       R_DrawParticles [91]
                0.03    0.00    4663/11572       R_DrawAliasModel(entity_s*) [14]
[131]    0.3    0.07    0.00   11572         VectorScale [131]
-----------------------------------------------
                0.04    0.03    1207/1207        V_RenderView [62]
[132]    0.3    0.04    0.03    1207         R_PushDlights [132]
                0.03    0.00      66/66          R_MarkLights [199]
-----------------------------------------------
                0.00    0.06    2423/2423        CL_ReadFromServer [21]
[133]    0.2    0.00    0.06    2423         CL_GetMessage [133]
                0.00    0.06    2423/4840        NET_GetMessage [105]
-----------------------------------------------
                0.00    0.07     385/385         ED_LoadFromFile [125]
[134]    0.2    0.00    0.07     385         ED_ParseEdict [134]
                0.04    0.00    2805/4980        COM_Parse [129]
                0.01    0.01    1210/1210        ED_ParseEpair [200]
-----------------------------------------------
                0.00    0.07       1/1           Host_Init [23]
[135]    0.2    0.00    0.07       1         COM_Init [135]
                0.00    0.06       1/1           COM_InitFilesystem [150]
                0.00    0.01       1/1           COM_CheckRegistered [263]
                0.00    0.00       2/164         Cvar_RegisterVariable [174]
                0.00    0.00       1/141         Cmd_AddCommand [203]
                0.00    0.00       1/1099        MaterialsCheck [94]
                0.00    0.00       1/1           MaterialsInit [404]
                0.00    0.00       1/143         va [289]
-----------------------------------------------
                0.00    0.00      85/9264        Cvar_Set [228]
                0.00    0.00     161/9264        Cvar_RegisterVariable [174]
                0.06    0.00    9018/9264        PF_cvar [130]
[136]    0.2    0.07    0.00    9264         Q_atof [136]
-----------------------------------------------
                0.03    0.00    1207/2417        R_SetupFrame() [117]
                0.03    0.00    1210/2417        S_Update [46]
[137]    0.2    0.07    0.00    2417         Mod_PointInLeaf [137]
-----------------------------------------------
                0.00    0.06       1/1           Host_Init [23]
[138]    0.2    0.00    0.06       1         Sbar_Init [138]
                0.00    0.06     107/110         Draw_PicFromWad [139]
                0.00    0.00      55/143         va [289]
                0.00    0.00       2/141         Cmd_AddCommand [203]
-----------------------------------------------
                0.00    0.00       3/110         SCR_Init [297]
                0.00    0.06     107/110         Sbar_Init [138]
[139]    0.2    0.00    0.06     110         Draw_PicFromWad [139]
                0.00    0.06     110/251         GL_LoadTexture [99]
                0.00    0.00     110/113         W_GetLumpName [325]
-----------------------------------------------
                0.00    0.00       1/27226       CL_Disconnect [364]
                0.00    0.00       1/27226       Host_ShutdownServer [365]
                0.00    0.00       2/27226       Host_PreSpawn_f [423]
                0.00    0.00       2/27226       Host_Color_f [420]
                0.00    0.00       2/27226       Host_Name_f [416]
                0.00    0.00       4/27226       SV_BroadcastPrintf [421]
                0.00    0.00       5/27226       CL_SignonReply [391]
                0.00    0.00      12/27226       SV_SendServerinfo [403]
                0.00    0.00     133/27226       SV_CreateBaseline [340]
